"","Agno","Grado","rbd","Grupo_socioeconomico","PtjeLectura","PtjeMatematica","Autoestima","Convivencia","HabitosSaludables","FormacionCiudadana","Desempeno"
"314",2016,"4b",434,"Medio",256,254,73,80,79,82,"MEDIO-BAJO"
"315",2016,"4b",434,"Medio",256,254,73,80,79,82,"MEDIO"
"316",2016,"4b",440,"Medio",267,264,72,75,77,77,"MEDIO"
"317",2016,"4b",441,"Bajo",219,211,76,62,68,75,"INSUFICIENTE"
"318",2016,"4b",442,"Medio bajo",231,208,77,72,75,74,"INSUFICIENTE"
"319",2016,"4b",444,"Medio bajo",247,228,70,66,63,67,"INSUFICIENTE"
"320",2016,"4b",445,"Bajo",265,250,82,79,63,78,"SIN CATEGORIA: BAJA MATRICULA"
"321",2016,"4b",446,"Medio bajo",302,290,76,83,83,95,"SIN CATEGORIA: BAJA MATRICULA"
"322",2016,"4b",447,"Medio bajo",239,231,84,82,69,92,"SIN CATEGORIA: BAJA MATRICULA"
"323",2016,"4b",450,"Bajo",252,243,75,NA,71,76,"INSUFICIENTE"
"324",2016,"4b",450,"Bajo",252,243,75,NA,71,76,"MEDIO-BAJO"
"325",2016,"4b",452,"Medio",281,277,78,77,76,82,"MEDIO-BAJO"
"326",2016,"4b",452,"Medio",281,277,78,77,76,82,"MEDIO"
"327",2016,"4b",453,"Medio",266,262,74,78,72,73,"MEDIO"
"328",2016,"4b",454,"Medio bajo",266,284,77,78,72,80,"MEDIO-BAJO"
"329",2016,"4b",454,"Medio bajo",266,284,77,78,72,80,"MEDIO"
"330",2016,"4b",455,"Medio",297,285,82,86,74,83,"MEDIO"
"331",2016,"4b",458,"Medio bajo",275,251,83,NA,82,88,"MEDIO"
"332",2016,"4b",459,"Medio bajo",252,243,74,78,69,79,"MEDIO-BAJO"
"333",2016,"4b",459,"Medio bajo",252,243,74,78,69,79,"MEDIO"
"334",2016,"4b",461,"Medio bajo",248,261,81,78,71,81,"MEDIO"
"335",2016,"4b",462,"Medio bajo",265,246,75,78,73,75,"MEDIO-BAJO"
"336",2016,"4b",462,"Medio bajo",265,246,75,78,73,75,"MEDIO"
"337",2016,"4b",463,"Bajo",241,241,72,72,72,79,"MEDIO-BAJO"
"338",2016,"4b",464,"Medio bajo",258,241,74,77,71,80,"INSUFICIENTE"
"339",2016,"4b",464,"Medio bajo",258,241,74,77,71,80,"MEDIO-BAJO"
"340",2016,"4b",468,"Bajo",218,190,77,82,76,97,"SIN CATEGORIA: BAJA MATRICULA"
"341",2016,"4b",469,"Bajo",249,229,75,80,77,NA,"MEDIO"
"342",2016,"4b",471,"Medio bajo",NA,NA,82,NA,NA,NA,"SIN CATEGORIA: BAJA MATRICULA"
"343",2016,"4b",476,"Medio bajo",256,235,76,NA,71,79,"SIN CATEGORIA: BAJA MATRICULA"
"344",2016,"4b",476,"Medio bajo",256,235,76,NA,71,79,"MEDIO"
"345",2016,"4b",478,"Medio alto",305,301,78,85,78,84,"ALTO"
"346",2016,"4b",479,"Medio alto",288,292,76,81,76,80,"MEDIO"
"347",2016,"4b",481,"Medio bajo",255,238,73,69,70,76,"ALTO"
"348",2016,"4b",481,"Medio bajo",255,238,73,69,70,76,"MEDIO"
"349",2016,"4b",481,"Medio bajo",255,238,73,69,70,76,"MEDIO-BAJO"
"350",2016,"4b",483,"Medio bajo",272,244,72,82,73,NA,"SIN CATEGORIA: BAJA MATRICULA"
"351",2016,"4b",484,"Medio bajo",271,257,72,83,72,71,"SIN CATEGORIA: BAJA MATRICULA"
"352",2016,"4b",485,"Medio bajo",194,156,67,78,89,83,"SIN CATEGORIA: BAJA MATRICULA"
"353",2016,"4b",487,"Medio bajo",243,226,74,69,71,80,"MEDIO-BAJO"
"354",2016,"4b",489,"Medio",245,245,78,72,75,82,"MEDIO-BAJO"
"355",2016,"4b",489,"Medio",245,245,78,72,75,82,"INSUFICIENTE"
"356",2016,"4b",490,"Medio bajo",NA,NA,79,NA,73,81,"SIN CATEGORIA: BAJA MATRICULA"
"357",2016,"4b",492,"Medio",273,274,67,73,68,67,"MEDIO"
"358",2016,"4b",493,"Bajo",282,249,66,72,62,71,"MEDIO-BAJO"
"359",2016,"4b",493,"Bajo",282,249,66,72,62,71,"MEDIO"
"360",2016,"4b",496,"Bajo",219,230,67,74,70,71,"SIN CATEGORIA: BAJA MATRICULA"
"361",2016,"4b",497,"Bajo",245,180,71,77,68,76,"SIN CATEGORIA: BAJA MATRICULA"
"362",2016,"4b",499,"Medio bajo",281,262,71,NA,75,77,"MEDIO-BAJO"
"363",2016,"4b",499,"Medio bajo",281,262,71,NA,75,77,"MEDIO"
"364",2016,"4b",502,"Bajo",NA,NA,78,93,75,90,"SIN CATEGORIA: BAJA MATRICULA"
"365",2016,"4b",504,"Bajo",NA,NA,90,NA,87,89,"SIN CATEGORIA: BAJA MATRICULA"
"366",2016,"4b",508,"Medio",NA,NA,71,NA,90,85,"SIN CATEGORIA: BAJA MATRICULA"
"367",2016,"4b",514,"Bajo",NA,NA,80,88,66,71,"SIN CATEGORIA: BAJA MATRICULA"
"368",2016,"4b",519,"Medio bajo",276,269,76,81,75,82,"MEDIO"
"369",2016,"4b",521,"Medio",268,255,76,70,58,76,"MEDIO-BAJO"
"370",2016,"4b",521,"Medio",268,255,76,70,58,76,"MEDIO"
"371",2016,"4b",522,"Medio",270,248,78,72,74,76,"INSUFICIENTE"
"372",2016,"4b",522,"Medio",270,248,78,72,74,76,"MEDIO-BAJO"
"373",2016,"4b",523,"Medio bajo",240,232,79,74,71,83,"INSUFICIENTE"
"374",2016,"4b",525,"Medio",228,218,75,72,68,78,"INSUFICIENTE"
"375",2016,"4b",526,"Medio alto",254,256,78,79,78,79,"MEDIO"
"376",2016,"4b",527,"Medio",222,210,69,72,67,72,"INSUFICIENTE"
"377",2016,"4b",528,"Medio",264,253,77,77,70,81,"MEDIO-BAJO"
"378",2016,"4b",530,"Medio bajo",233,232,75,NA,63,74,"MEDIO-BAJO"
"379",2016,"4b",530,"Medio bajo",233,232,75,NA,63,74,"INSUFICIENTE"
"380",2016,"4b",531,"Medio bajo",224,229,75,NA,69,72,"INSUFICIENTE"
"381",2016,"4b",534,"Medio bajo",253,242,70,62,64,66,"MEDIO-BAJO"
"382",2016,"4b",535,"Medio",255,250,71,69,63,70,"MEDIO-BAJO"
"383",2016,"4b",536,"Medio bajo",246,252,82,79,74,84,"INSUFICIENTE"
"384",2016,"4b",539,"Medio bajo",273,262,80,79,73,83,"MEDIO"
"385",2016,"4b",540,"Bajo",236,237,61,64,54,59,"MEDIO-BAJO"
"386",2016,"4b",542,"Medio bajo",242,230,80,79,78,85,"MEDIO-BAJO"
"387",2016,"4b",542,"Medio bajo",242,230,80,79,78,85,"INSUFICIENTE"
"388",2016,"4b",542,"Medio bajo",242,230,80,79,78,85,"MEDIO"
"389",2016,"4b",543,"Medio bajo",267,262,80,82,75,87,"MEDIO-BAJO"
"390",2016,"4b",543,"Medio bajo",267,262,80,82,75,87,"MEDIO"
"391",2016,"4b",546,"Medio bajo",254,263,68,70,73,70,"MEDIO-BAJO"
"392",2016,"4b",546,"Medio bajo",254,263,68,70,73,70,"MEDIO"
"393",2016,"4b",548,"Medio",206,233,86,76,77,87,"INSUFICIENTE"
"394",2016,"4b",548,"Medio",206,233,86,76,77,87,"MEDIO-BAJO"
"395",2016,"4b",549,"Medio bajo",170,182,66,NA,61,74,"SIN CATEGORIA: BAJA MATRICULA"
"396",2016,"4b",551,"Medio bajo",272,273,72,72,72,82,"MEDIO"
"397",2016,"4b",551,"Medio bajo",272,273,72,72,72,82,"ALTO"
"398",2016,"4b",552,"Bajo",NA,NA,65,68,60,74,"SIN CATEGORIA: BAJA MATRICULA"
"399",2016,"4b",556,"Medio bajo",241,231,74,67,73,80,"MEDIO-BAJO"
"400",2016,"4b",556,"Medio bajo",241,231,74,67,73,80,"INSUFICIENTE"
"401",2016,"4b",557,"Medio bajo",255,246,80,74,76,73,"ALTO"
"402",2016,"4b",558,"Medio bajo",260,223,87,90,74,86,"SIN CATEGORIA: BAJA MATRICULA"
"403",2016,"4b",560,"Medio bajo",230,239,72,72,67,72,"MEDIO"
"404",2016,"4b",561,"Bajo",275,246,65,85,63,77,"SIN CATEGORIA: BAJA MATRICULA"
"405",2016,"4b",562,"Medio bajo",232,287,77,NA,73,88,"MEDIO-BAJO"
"406",2016,"4b",562,"Medio bajo",232,287,77,NA,73,88,"MEDIO"
"407",2016,"4b",563,"Bajo",NA,NA,57,84,70,69,"SIN CATEGORIA: BAJA MATRICULA"
"408",2016,"4b",565,"Medio",271,262,72,76,70,72,"MEDIO"
"409",2016,"4b",566,"Bajo",279,270,74,77,71,82,"MEDIO"
"410",2016,"4b",567,"Medio",296,305,80,83,76,86,"ALTO"
"411",2016,"4b",568,"Medio alto",280,271,74,76,71,80,"MEDIO"
"412",2016,"4b",570,"Medio",275,256,78,84,75,86,"MEDIO"
"413",2016,"4b",573,"Medio alto",278,267,77,85,75,84,"MEDIO"
"414",2016,"4b",579,"Medio alto",288,285,77,83,75,83,"MEDIO"
"415",2016,"4b",580,"Medio alto",295,301,77,82,74,81,"ALTO"
"416",2016,"4b",581,"Medio alto",275,269,72,74,69,75,"MEDIO-BAJO"
"417",2016,"4b",581,"Medio alto",275,269,72,74,69,75,"MEDIO"
"418",2016,"4b",582,"Medio alto",289,275,72,74,73,75,"MEDIO"
"419",2016,"4b",583,"Medio alto",292,293,78,83,69,81,"MEDIO"
"420",2016,"4b",583,"Medio alto",292,293,78,83,69,81,"ALTO"
"421",2016,"4b",585,"Alto",292,300,75,76,73,75,"ALTO"
"422",2016,"4b",585,"Alto",292,300,75,76,73,75,"MEDIO"
"423",2016,"4b",587,"Alto",325,338,76,74,78,74,"ALTO"
"424",2016,"4b",589,"Medio alto",260,249,76,79,76,80,"MEDIO"
"425",2016,"4b",590,"Medio alto",293,287,79,85,75,84,"ALTO"
"426",2016,"4b",590,"Medio alto",293,287,79,85,75,84,"MEDIO"
"427",2016,"4b",591,"Alto",307,296,74,78,75,80,"ALTO"
"428",2016,"4b",591,"Alto",307,296,74,78,75,80,"MEDIO"
"429",2016,"4b",594,"Medio alto",239,242,72,83,74,85,"MEDIO"
"430",2016,"4b",597,"Medio bajo",264,267,74,69,70,76,"MEDIO"
"431",2016,"4b",598,"Bajo",245,211,80,76,84,83,"SIN CATEGORIA: BAJA MATRICULA"
"432",2016,"4b",599,"Bajo",251,222,78,69,71,81,"INSUFICIENTE"
"433",2016,"4b",599,"Bajo",251,222,78,69,71,81,"MEDIO-BAJO"
"434",2016,"4b",602,"Bajo",266,247,73,72,70,79,"MEDIO-BAJO"
"435",2016,"4b",602,"Bajo",266,247,73,72,70,79,"MEDIO"
"436",2016,"4b",604,"Bajo",279,291,77,85,73,89,"SIN CATEGORIA: BAJA MATRICULA"
"437",2016,"4b",606,"Bajo",258,227,72,84,82,84,"SIN CATEGORIA: BAJA MATRICULA"
"438",2016,"4b",608,"Medio",244,208,86,85,78,83,"SIN CATEGORIA: BAJA MATRICULA"
"439",2016,"4b",612,"Bajo",259,267,74,72,69,82,"MEDIO-BAJO"
"440",2016,"4b",612,"Bajo",259,267,74,72,69,82,"MEDIO"
"441",2016,"4b",613,"Medio bajo",266,245,75,78,68,80,"MEDIO-BAJO"
"442",2016,"4b",614,"Medio bajo",241,229,74,69,68,78,"MEDIO"
"443",2016,"4b",614,"Medio bajo",241,229,74,69,68,78,"MEDIO-BAJO"
"444",2016,"4b",615,"Medio bajo",242,253,78,78,76,85,"MEDIO-BAJO"
"445",2016,"4b",615,"Medio bajo",242,253,78,78,76,85,"MEDIO"
"446",2016,"4b",616,"Medio",250,238,71,71,65,73,"MEDIO-BAJO"
"447",2016,"4b",616,"Medio",250,238,71,71,65,73,"MEDIO"
"448",2016,"4b",617,"Medio bajo",289,274,78,73,60,77,"MEDIO-BAJO"
"449",2016,"4b",617,"Medio bajo",289,274,78,73,60,77,"MEDIO"
"450",2016,"4b",618,"Medio bajo",242,236,75,74,71,78,"MEDIO-BAJO"
"451",2016,"4b",620,"Medio bajo",265,247,71,72,74,75,"INSUFICIENTE"
"452",2016,"4b",620,"Medio bajo",265,247,71,72,74,75,"MEDIO-BAJO"
"453",2016,"4b",625,"Medio bajo",255,282,79,77,68,81,"MEDIO"
"454",2016,"4b",626,"Medio bajo",269,256,73,72,68,75,"MEDIO-BAJO"
"455",2016,"4b",626,"Medio bajo",269,256,73,72,68,75,"MEDIO"
"456",2016,"4b",628,"Medio",265,251,73,79,64,76,"MEDIO-BAJO"
"457",2016,"4b",628,"Medio",265,251,73,79,64,76,"MEDIO"
"458",2016,"4b",629,"Medio bajo",245,240,72,68,61,72,"MEDIO"
"459",2016,"4b",630,"Medio bajo",254,252,71,73,69,72,"MEDIO-BAJO"
"460",2016,"4b",630,"Medio bajo",254,252,71,73,69,72,"MEDIO"
"461",2016,"4b",631,"Medio bajo",247,241,80,81,77,87,"MEDIO-BAJO"
"462",2016,"4b",631,"Medio bajo",247,241,80,81,77,87,"MEDIO"
"463",2016,"4b",632,"Medio bajo",278,277,78,74,73,81,"MEDIO"
"464",2016,"4b",634,"Bajo",267,245,78,82,68,81,"SIN CATEGORIA: BAJA MATRICULA"
"465",2016,"4b",634,"Bajo",267,245,78,82,68,81,"MEDIO"
"466",2016,"4b",635,"Medio bajo",NA,NA,51,NA,83,NA,"SIN CATEGORIA: BAJA MATRICULA"
"467",2016,"4b",637,"Medio",254,235,73,78,81,85,"INSUFICIENTE"
"468",2016,"4b",637,"Medio",254,235,73,78,81,85,"MEDIO-BAJO"
"469",2016,"4b",638,"Medio",NA,NA,64,77,57,NA,"SIN CATEGORIA: BAJA MATRICULA"
"470",2016,"4b",639,"Medio bajo",255,206,85,79,82,96,"SIN CATEGORIA: BAJA MATRICULA"
"471",2016,"4b",639,"Medio bajo",255,206,85,79,82,96,"MEDIO"
"472",2016,"4b",640,"Bajo",NA,NA,64,81,72,71,"SIN CATEGORIA: BAJA MATRICULA"
"473",2016,"4b",641,"Bajo",230,228,67,75,59,67,"SIN CATEGORIA: BAJA MATRICULA"
"474",2016,"4b",641,"Bajo",230,228,67,75,59,67,"ALTO"
"475",2016,"4b",642,"Medio bajo",249,219,76,75,75,76,"MEDIO"
"476",2016,"4b",643,"Medio bajo",272,254,79,78,79,82,"MEDIO-BAJO"
"477",2016,"4b",643,"Medio bajo",272,254,79,78,79,82,"SIN CATEGORIA: BAJA MATRICULA"
"478",2016,"4b",643,"Medio bajo",272,254,79,78,79,82,"MEDIO"
"479",2016,"4b",644,"Medio bajo",219,233,51,69,62,62,"SIN CATEGORIA: BAJA MATRICULA"
"480",2016,"4b",646,"Medio",270,254,70,74,65,72,"MEDIO"
"481",2016,"4b",647,"Medio",250,244,71,70,62,72,"MEDIO"
"482",2016,"4b",647,"Medio",250,244,71,70,62,72,"MEDIO-BAJO"
"483",2016,"4b",648,"Medio alto",289,299,76,85,75,83,"MEDIO"
"484",2016,"4b",648,"Medio alto",289,299,76,85,75,83,"ALTO"
"485",2016,"4b",649,"Medio",277,251,77,79,71,81,"MEDIO"
"486",2016,"4b",650,"Medio",268,240,86,85,83,88,"MEDIO-BAJO"
"487",2016,"4b",650,"Medio",268,240,86,85,83,88,"MEDIO"
"488",2016,"4b",655,"Medio",281,264,73,73,66,72,"MEDIO-BAJO"
"489",2016,"4b",655,"Medio",281,264,73,73,66,72,"MEDIO"
"490",2016,"4b",657,"Bajo",244,223,76,67,76,79,"MEDIO-BAJO"
"491",2016,"4b",658,"Medio bajo",252,252,74,71,72,76,"MEDIO"
"492",2016,"4b",659,"Medio bajo",NA,NA,NA,NA,78,95,"SIN CATEGORIA: BAJA MATRICULA"
"493",2016,"4b",661,"Medio bajo",333,287,77,70,74,82,"SIN CATEGORIA: BAJA MATRICULA"
"494",2016,"4b",662,"Medio bajo",NA,NA,64,80,66,60,"SIN CATEGORIA: BAJA MATRICULA"
"495",2016,"4b",664,"Medio",282,291,90,89,90,95,"ALTO"
"496",2016,"4b",666,"Medio bajo",256,245,72,68,65,77,"MEDIO-BAJO"
"497",2016,"4b",668,"Medio bajo",262,258,74,75,71,79,"ALTO"
"498",2016,"4b",668,"Medio bajo",262,258,74,75,71,79,"MEDIO"
"499",2016,"4b",669,"Medio bajo",268,253,74,79,76,82,"INSUFICIENTE"
"500",2016,"4b",669,"Medio bajo",268,253,74,79,76,82,"MEDIO"
"501",2016,"4b",671,"Medio bajo",226,216,73,75,72,79,"MEDIO-BAJO"
"502",2016,"4b",671,"Medio bajo",226,216,73,75,72,79,"MEDIO"
"503",2016,"4b",672,"Medio bajo",268,270,76,75,75,86,"MEDIO-BAJO"
"504",2016,"4b",672,"Medio bajo",268,270,76,75,75,86,"MEDIO"
"505",2016,"4b",673,"Bajo",230,208,75,71,70,77,"INSUFICIENTE"
"506",2016,"4b",676,"Bajo",254,250,75,81,74,88,"SIN CATEGORIA: BAJA MATRICULA"
"507",2016,"4b",678,"Medio bajo",267,272,72,77,84,84,"SIN CATEGORIA: BAJA MATRICULA"
"508",2016,"4b",678,"Medio bajo",267,272,72,77,84,84,"MEDIO"
"509",2016,"4b",680,"Bajo",291,245,86,81,86,89,"INSUFICIENTE"
"510",2016,"4b",680,"Bajo",291,245,86,81,86,89,"MEDIO-BAJO"
"511",2016,"4b",681,"Bajo",207,NA,67,82,67,93,"SIN CATEGORIA: BAJA MATRICULA"
"512",2016,"4b",682,"Medio bajo",221,224,75,76,77,88,"MEDIO"
"513",2016,"4b",682,"Medio bajo",221,224,75,76,77,88,"INSUFICIENTE"
"514",2016,"4b",683,"Medio",NA,NA,76,86,73,83,"SIN CATEGORIA: BAJA MATRICULA"
"515",2016,"4b",686,"Medio bajo",247,179,49,65,68,67,"SIN CATEGORIA: BAJA MATRICULA"
"516",2016,"4b",687,"Medio bajo",NA,NA,63,NA,83,NA,"SIN CATEGORIA: BAJA MATRICULA"
"517",2016,"4b",688,"Medio",217,194,63,71,52,NA,"SIN CATEGORIA: BAJA MATRICULA"
"518",2016,"4b",690,"Medio",283,280,75,75,73,77,"MEDIO"
"519",2016,"4b",691,"Medio bajo",250,231,79,75,82,86,"INSUFICIENTE"
"520",2016,"4b",691,"Medio bajo",250,231,79,75,82,86,"MEDIO-BAJO"
"521",2016,"4b",691,"Medio bajo",250,231,79,75,82,86,"MEDIO"
"522",2016,"4b",692,"Medio",258,238,78,81,80,79,"MEDIO-BAJO"
"523",2016,"4b",692,"Medio",258,238,78,81,80,79,"INSUFICIENTE"
"524",2016,"4b",693,"Bajo",237,227,82,91,85,90,"SIN CATEGORIA: BAJA MATRICULA"
"525",2016,"4b",694,"Bajo",226,222,74,72,75,74,"INSUFICIENTE"
"526",2016,"4b",694,"Bajo",226,222,74,72,75,74,"MEDIO-BAJO"
"527",2016,"4b",695,"Bajo",NA,NA,60,79,53,79,"SIN CATEGORIA: BAJA MATRICULA"
"528",2016,"4b",696,"Medio bajo",287,243,87,NA,89,73,"SIN CATEGORIA: BAJA MATRICULA"
"529",2016,"4b",697,"Medio bajo",279,239,68,73,64,72,"SIN CATEGORIA: BAJA MATRICULA"
"530",2016,"4b",699,"Medio bajo",246,199,82,76,77,80,"SIN CATEGORIA: BAJA MATRICULA"
"531",2016,"4b",706,"Medio bajo",251,233,74,75,68,76,"MEDIO-BAJO"
"532",2016,"4b",707,"Medio bajo",273,252,76,81,79,81,"MEDIO-BAJO"
"533",2016,"4b",707,"Medio bajo",273,252,76,81,79,81,"MEDIO"
"534",2016,"4b",708,"Medio bajo",251,239,67,75,69,76,"MEDIO-BAJO"
"535",2016,"4b",708,"Medio bajo",251,239,67,75,69,76,"MEDIO"
"536",2016,"4b",709,"Bajo",246,253,68,65,59,63,"MEDIO-BAJO"
"537",2016,"4b",709,"Bajo",246,253,68,65,59,63,"MEDIO"
"538",2016,"4b",710,"Medio bajo",261,250,69,63,61,70,"INSUFICIENTE"
"539",2016,"4b",710,"Medio bajo",261,250,69,63,61,70,"MEDIO-BAJO"
"540",2016,"4b",711,"Medio bajo",256,265,69,74,68,78,"MEDIO-BAJO"
"541",2016,"4b",712,"Medio bajo",253,258,70,75,65,77,"MEDIO"
"542",2016,"4b",713,"Medio bajo",280,270,84,81,84,86,"MEDIO"
"543",2016,"4b",714,"Medio bajo",244,240,72,74,67,77,"MEDIO"
"544",2016,"4b",714,"Medio bajo",244,240,72,74,67,77,"MEDIO-BAJO"
"545",2016,"4b",715,"Bajo",253,268,77,NA,69,78,"MEDIO"
"546",2016,"4b",716,"Medio bajo",243,239,74,71,71,79,"MEDIO-BAJO"
"547",2016,"4b",716,"Medio bajo",243,239,74,71,71,79,"MEDIO"
"548",2016,"4b",718,"Medio bajo",247,239,77,77,71,78,"MEDIO-BAJO"
"549",2016,"4b",721,"Medio bajo",258,259,76,73,68,81,"MEDIO-BAJO"
"550",2016,"4b",721,"Medio bajo",258,259,76,73,68,81,"MEDIO"
"551",2016,"4b",722,"Medio bajo",259,258,80,82,73,84,"MEDIO"
"552",2016,"4b",723,"Medio bajo",219,251,68,82,69,80,"SIN CATEGORIA: BAJA MATRICULA"
"553",2016,"4b",725,"Bajo",264,256,75,75,76,82,"MEDIO"
"554",2016,"4b",726,"Bajo",NA,NA,82,93,71,87,"SIN CATEGORIA: BAJA MATRICULA"
"555",2016,"4b",727,"Medio bajo",NA,NA,89,93,29,NA,"SIN CATEGORIA: BAJA MATRICULA"
"556",2016,"4b",728,"Bajo",253,219,78,92,84,91,"SIN CATEGORIA: BAJA MATRICULA"
"557",2016,"4b",729,"Medio bajo",264,247,72,78,67,78,"MEDIO-BAJO"
"558",2016,"4b",729,"Medio bajo",264,247,72,78,67,78,"MEDIO"
"559",2016,"4b",730,"Bajo",213,210,71,72,62,70,"INSUFICIENTE"
"560",2016,"4b",730,"Bajo",213,210,71,72,62,70,"MEDIO-BAJO"
"561",2016,"4b",731,"Bajo",254,257,78,NA,69,NA,"MEDIO"
"562",2016,"4b",731,"Bajo",254,257,78,NA,69,NA,"SIN CATEGORIA: BAJA MATRICULA"
"563",2016,"4b",733,"Medio bajo",227,204,71,74,73,84,"MEDIO"
"564",2016,"4b",733,"Medio bajo",227,204,71,74,73,84,"ALTO"
"565",2016,"4b",733,"Medio bajo",227,204,71,74,73,84,"SIN CATEGORIA: BAJA MATRICULA"
"566",2016,"4b",735,"Bajo",NA,NA,80,92,79,77,"SIN CATEGORIA: BAJA MATRICULA"
"567",2016,"4b",736,"Bajo",184,NA,85,87,82,84,"SIN CATEGORIA: BAJA MATRICULA"
"568",2016,"4b",737,"Medio bajo",269,252,73,77,69,78,"MEDIO"
"569",2016,"4b",740,"Bajo",247,238,78,72,73,73,"INSUFICIENTE"
"570",2016,"4b",740,"Bajo",247,238,78,72,73,73,"MEDIO-BAJO"
"571",2016,"4b",743,"Medio bajo",236,225,73,NA,75,66,"MEDIO"
"572",2016,"4b",743,"Medio bajo",236,225,73,NA,75,66,"MEDIO-BAJO"
"573",2016,"4b",744,"Medio bajo",272,253,59,64,63,71,"SIN CATEGORIA: BAJA MATRICULA"
"574",2016,"4b",745,"Bajo",NA,NA,77,83,92,90,"SIN CATEGORIA: BAJA MATRICULA"
"575",2016,"4b",747,"Bajo",271,265,85,NA,87,87,"MEDIO"
"576",2016,"4b",749,"Bajo",NA,NA,77,84,66,74,"SIN CATEGORIA: BAJA MATRICULA"
"577",2016,"4b",750,"Bajo",248,244,83,70,66,72,"MEDIO-BAJO"
"578",2016,"4b",750,"Bajo",248,244,83,70,66,72,"MEDIO"
"579",2016,"4b",753,"Medio bajo",242,263,72,NA,67,82,"MEDIO-BAJO"
"580",2016,"4b",753,"Medio bajo",242,263,72,NA,67,82,"MEDIO"
"581",2016,"4b",754,"Medio",NA,NA,83,89,85,98,"SIN CATEGORIA: BAJA MATRICULA"
"582",2016,"4b",757,"Medio bajo",210,256,77,NA,69,79,"INSUFICIENTE"
"583",2016,"4b",757,"Medio bajo",210,256,77,NA,69,79,"MEDIO-BAJO"
"584",2016,"4b",758,"Medio bajo",326,307,71,88,79,69,"SIN CATEGORIA: BAJA MATRICULA"
"585",2016,"4b",759,"Medio bajo",310,276,71,89,80,73,"SIN CATEGORIA: BAJA MATRICULA"
"586",2016,"4b",760,"Medio bajo",NA,NA,68,88,82,72,"SIN CATEGORIA: BAJA MATRICULA"
"587",2016,"4b",762,"Bajo",354,291,66,75,60,69,"SIN CATEGORIA: BAJA MATRICULA"
"588",2016,"4b",763,"Medio",249,256,76,77,76,82,"MEDIO"
"589",2016,"4b",766,"Medio",256,268,76,78,71,81,"ALTO"
"590",2016,"4b",766,"Medio",256,268,76,78,71,81,"MEDIO"
"591",2016,"4b",767,"Medio",291,295,81,NA,75,85,"MEDIO"
"592",2016,"4b",769,"Medio alto",286,295,78,79,79,81,"ALTO"
"593",2016,"4b",770,"Alto",314,314,81,77,77,81,"ALTO"
"594",2016,"4b",773,"Medio bajo",266,253,68,79,69,73,"MEDIO"
"595",2016,"4b",774,"Medio bajo",319,291,85,NA,68,82,"MEDIO-BAJO"
"596",2016,"4b",774,"Medio bajo",319,291,85,NA,68,82,"MEDIO"
"597",2016,"4b",775,"Medio bajo",275,258,76,83,72,75,"SIN CATEGORIA: BAJA MATRICULA"
"598",2016,"4b",776,"Medio alto",NA,NA,75,79,19,58,"SIN CATEGORIA: BAJA MATRICULA"
"599",2016,"4b",777,"Medio",NA,NA,61,77,76,64,"SIN CATEGORIA: BAJA MATRICULA"
"600",2016,"4b",778,"Bajo",228,223,74,83,79,81,"SIN CATEGORIA: BAJA MATRICULA"
"601",2016,"4b",780,"Medio bajo",302,244,82,85,70,87,"SIN CATEGORIA: BAJA MATRICULA"
"602",2016,"4b",783,"Bajo",NA,NA,67,86,54,65,"SIN CATEGORIA: BAJA MATRICULA"
"603",2016,"4b",785,"Bajo",NA,NA,68,NA,57,83,"SIN CATEGORIA: BAJA MATRICULA"
"604",2016,"4b",787,"Medio bajo",NA,NA,90,NA,72,NA,"SIN CATEGORIA: BAJA MATRICULA"
"605",2016,"4b",788,"Medio bajo",NA,NA,89,97,89,91,"SIN CATEGORIA: BAJA MATRICULA"
"606",2016,"4b",789,"Medio bajo",289,255,73,77,72,80,"SIN CATEGORIA: BAJA MATRICULA"
"607",2016,"4b",790,"Bajo",NA,NA,NA,82,92,79,"SIN CATEGORIA: BAJA MATRICULA"
"608",2016,"4b",793,"Medio bajo",268,233,75,70,79,80,"ALTO"
"609",2016,"4b",795,"Bajo",NA,NA,79,90,86,85,"SIN CATEGORIA: BAJA MATRICULA"
"610",2016,"4b",797,"Bajo",NA,NA,83,96,65,72,"SIN CATEGORIA: BAJA MATRICULA"
"611",2016,"4b",798,"Medio bajo",249,255,81,80,78,87,"MEDIO"
"612",2016,"4b",799,"Medio bajo",248,247,73,74,72,76,"MEDIO"
"613",2016,"4b",799,"Medio bajo",248,247,73,74,72,76,"MEDIO-BAJO"
"614",2016,"4b",800,"Medio bajo",277,260,69,79,61,71,"MEDIO"
"615",2016,"4b",800,"Medio bajo",277,260,69,79,61,71,"MEDIO-BAJO"
"616",2016,"4b",803,"Medio bajo",258,261,71,NA,64,77,"MEDIO-BAJO"
"617",2016,"4b",803,"Medio bajo",258,261,71,NA,64,77,"MEDIO"
"618",2016,"4b",804,"Medio bajo",252,234,75,75,74,81,"MEDIO"
"619",2016,"4b",805,"Medio",280,267,73,81,69,74,"SIN CATEGORIA: BAJA MATRICULA"
"620",2016,"4b",806,"Bajo",246,209,73,85,76,92,"SIN CATEGORIA: BAJA MATRICULA"
"621",2016,"4b",807,"Bajo",NA,NA,85,91,91,80,"SIN CATEGORIA: BAJA MATRICULA"
"622",2016,"4b",809,"Medio bajo",NA,NA,68,NA,58,62,"SIN CATEGORIA: BAJA MATRICULA"
